"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","review_profilename","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid","id"
11031,"Brouwerij De Molen",1282462753,2,2.5,2.5,"womencantsail","American Black Ale",3.5,2,"Stout & Hop",9.2,60117,6155
147,"Stone Brewing Co.",1326010542,2.5,2.5,3.5,"womencantsail","Pumpkin Ale",3.5,3,"The Bruery / Elysian / Stone La Citrueille Celeste De Citracado",5,74272,6156
435,"Minhas Craft Brewery",1252648533,3,2.5,4,"ChainGangGuy","American Brown Ale",2.5,2.5,"Berghoff Sundown Dark",NA,46228,6157
423,"Boulevard Brewing Co.",1083884496,3,3.5,3,"BuckeyeNation","Irish Dry Stout",2.5,3,"Dry Stout",5.2,3277,6158
894,"the Nils Oscar Company",1198450070,4,4,3.5,"ChainGangGuy","Russian Imperial Stout",4.5,3.5,"Nils Oscar Imperial Stout",7,3016,6159
3818,"Southern Tier Brewing Company",1254889074,5,4.5,4.5,"ChainGangGuy","Pumpkin Ale",4,4.5,"Pumking",8.6,38394,6160
590,"New Glarus Brewing Company",1273274526,4.5,4.5,4,"akorsak","Belgian Pale Ale",4.5,4,"R&D Golden Ale",7,51187,6161
13014,"Surly Brewing Company",1212238902,4.5,3.5,4,"BuckeyeNation","English Bitter",4,4,"Bitter Brewer",4,36672,6162
15324,"Five Seasons North",1215757985,4,3.5,4,"ChainGangGuy","Witbier",4,3.5,"Mighty Aphrodite Imperial White Beer",9,43484,6163
192,"New Belgium Brewing",1308669424,3,3.5,4,"ChainGangGuy","Belgian Strong Dark Ale",4,3.5,"Lips Of Faith - Grand Cru Abbey Ale",9.5,3656,6164
3073,"Oggi's Pizza & Brewing Co.",1305512828,1,2,4,"womencantsail","Foreign / Export Stout",3,1,"Black Magic Stout",7.6,28769,6165
287,"Bell's Brewery, Inc.",1181960384,3.5,4.5,4,"akorsak","American Stout",4,3.5,"Bell's Cherry Stout",7,2511,6166
74,"Gritty McDuff's Brewing Company",1261491003,4,3.5,3.5,"BuckeyeNation","American Blonde Ale",3,3.5,"Vacationland Summer Ale",4.9,9557,6167
10485,"East End Brewing Company",1305491730,4,4.5,3.5,"akorsak","Dunkelweizen",4.5,4,"Session Ale #23 Monkey GIRL Dunkelweizen",4.2,50223,6168
132,"Rogue Ales",1080006336,4,3.5,3.5,"BuckeyeNation","Cream Ale",4,4,"Honey Cream Ale",5.5,365,6169
5318,"Port Brewing Company / Pizza Port",1294708541,4,4.5,4,"womencantsail","Russian Imperial Stout",4.5,4,"InFamous",10,47922,6170
2097,"Kuhnhenn Brewing Company",1298267389,4.5,5,4,"womencantsail","Old Ale",4.5,5,"Kuhnhenn Bourbon Barrel Fourth Dementia",13.5,34313,6171
1032,"Five Seasons Prado",1283787536,4.5,4,4,"ChainGangGuy","Czech Pilsener",4,4,"Happy Pils",4.5,61632,6172
22,"Unibroue",1144806749,4,4.5,4,"akorsak","Belgian Strong Dark Ale",4,4,"Maudite",8,33,6173
16526,"Elk Creek Cafe & Aleworks",1280780347,4,4,4,"akorsak","American Double / Imperial IPA",4,3.5,"Hairy John IPA",9,60583,6174
2428,"Brasserie Caulier",1212099279,4,4,4,"ChainGangGuy","Belgian Strong Pale Ale",4.5,4.5,"Bon-Secours Ambrée",8,9097,6175
15642,"Flat Earth Brewing Company",1235923524,4,4,3.5,"BuckeyeNation","Belgian Pale Ale",3.5,4,"Flat Earth Belgian-Style Pale Ale",5.2,35339,6176
13307,"Mikkeller ApS",1238475883,3,3.5,3.5,"ChainGangGuy","American Double / Imperial Stout",3.5,3.5,"Black (黑)",17.5,41092,6177
72,"Weisses Bräuhaus G. Schneider & Sohn GmbH",1300231301,4,3.5,3.5,"womencantsail","Hefeweizen",4,3.5,"Schneider Weisse Original",5.4,3280,6178
632,"Triple Rock Brewery & Alehouse",1304800955,2.5,2.5,4,"womencantsail","American Wild Ale",3.5,3,"25th Anniversary Sour (Pinot Noir And Bourbon Barrel Aged)",8.5,68799,6179
7753,"Olde Hickory Brewery",1296510959,4,3.5,4,"womencantsail","American Double / Imperial Stout",3.5,4,"Imperial Stout",10.2,54593,6180
392,"Weyerbacher Brewing Co.",1303000091,4,4,4,"womencantsail","American Double / Imperial IPA",4.5,4,"Double Simcoe IPA",9,30288,6181
2830,"America's Brewpub",1248227441,3.5,4,4,"akorsak","American Double / Imperial Stout",4,3.5,"Bourbon Barrel Imperial Stout (Signature Series)",12,41427,6182
1474,"Barrel House Brewing Company",1185394394,3,3,3,"ChainGangGuy","Hefeweizen",2.5,3,"Hocking Hills Hefeweizen",4,7378,6183
2711,"BJ's Restaurant & Brewery",1269592911,3,2.5,4,"womencantsail","American Brown Ale",4,3.5,"Nutty Brewnette",5.4,41372,6184
696,"Thomas Hooker Brewing Company",1177074285,4,3.5,4,"akorsak","American Porter",3.5,3.5,"Thomas Hooker Oak Aged Imperial Porter",8,36419,6185
694,"Tröegs Brewing Company",1251681288,4,3.5,4,"akorsak","Rye Beer",3.5,3.5,"Scratch Beer 18 - 2009",7.3,47759,6186
16503,"Right Brain Brewery",1248121832,4,4,4,"akorsak","Milk / Sweet Stout",3.5,4,"Distill My Heart Bourbon Stout",7.7,46397,6187
17271,"Bootlegger's Brewery",1295659367,5,4.5,4,"womencantsail","American Pale Ale (APA)",4,4,"Double Dry Hopped Palomino Pale Ale",5.5,65469,6188
7730,"Nøgne Ø - Det Kompromissløse Bryggeri A/S",1258060616,4.5,3.5,4,"ChainGangGuy","Saison / Farmhouse Ale",4,4,"Saison",6.5,28247,6189
160,"Wychwood Brewery Company Ltd",1320349058,3.5,3.5,4,"ChainGangGuy","English Strong Ale",3,3.5,"King Goblin",6.6,62103,6190
9897,"Jolly Pumpkin Artisan Ales",1144204390,3.5,3,3.5,"akorsak","American Wild Ale",3.5,3.5,"La Roja",7.2,19314,6191
694,"Tröegs Brewing Company",1274557106,4,4,4,"akorsak","Maibock / Helles Bock",4,4.5,"Scratch Beer 30 - 2010 (Jerman Bock)",7,58427,6192
689,"Two Brothers Brewing Company",1187895654,4,3.5,3.5,"ChainGangGuy","Bière de Garde",3,3.5,"Domaine DuPage French Style Country Ale",5.9,2961,6193
2888,"S. C. Martens S. A.",1302988761,1,2,3,"womencantsail","English Barleywine",3,2,"Super Brew 15",14.9,67926,6194
35,"Boston Beer Company (Samuel Adams)",1297297159,3.5,3.5,4,"womencantsail","Rye Beer",4,3.5,"Samuel Adams Revolutionary Rye Ale",5.5,60064,6195
148,"Belhaven Brewery Company Ltd.",1091030507,4,3.5,4,"BuckeyeNation","Scottish Ale",3.5,4,"Belhaven Scottish Ale",5.2,1163,6196
11984,"Shoreline Brewery And Restaurant",1307773286,4,4,4,"womencantsail","Rye Beer",3,3.5,"Seven Red On Red Rye Ale Aged In French Oak Shiraz Barrels",NA,65478,6197
669,"Brouwerij De Landtsheer NV",1200454503,3.5,4.5,4,"ChainGangGuy","Quadrupel (Quad)",3.5,4,"Malheur 12°",12,6354,6198
19897,"Evolution Craft Brewing Company",1283719777,4,4.5,4,"akorsak","Belgian Pale Ale",4,4.5,"Heritage Ale",5.7,61618,6199
4261,"Brasserie Des Géants",1163774129,3,3.5,4.5,"BuckeyeNation","Saison / Farmhouse Ale",3,3,"Saison Voisin",5,9077,6200
18968,"Appalachian Brewing Company",1229295397,3.5,3.5,4,"akorsak","Winter Warmer",3.5,4,"Batch 666",7.7,46604,6201
130,"Boulder Beer / Wilderness Pub",1173041022,3.5,3.5,3.5,"akorsak","American IPA",4,3.5,"Mojo IPA",7.2,12322,6202
7730,"Nøgne Ø - Det Kompromissløse Bryggeri A/S",1183868410,4.5,4,4.5,"ChainGangGuy","English Brown Ale",3.5,4.5,"Brown Ale",4.5,14163,6203
467,"Summit Brewing Company",1299591324,4,4,3.5,"BuckeyeNation","American Porter",3,4,"Summit Imperial Pumpkin Porter",7.5,63077,6204
266,"Mad River Brewing Company",1266279865,4,4,4.5,"womencantsail","English Porter",4,3.5,"Steelhead Scotch Porter",6.5,734,6205
683,"Valkyrie Brewing",1186316171,4,3.5,4,"BuckeyeNation","Schwarzbier",3.5,3.5,"Mørketid",NA,29579,6206
945,"Brasserie Belle-Vue",1082496506,4,3.5,3,"BuckeyeNation","Gueuze",3.5,3.5,"Belle Vue Gueuze",5.2,5355,6207
13884,"Peak Organic Brewing Company",1252115468,3.5,3.5,4,"ChainGangGuy","American Pale Wheat Ale",4,3.5,"Peak Pomegranate Wheat Ale",6,47945,6208
283,"Brouwerij Liefmans",1104074141,4,4.5,4,"BuckeyeNation","Fruit / Vegetable Beer",4,4,"Kriekbier",6,1947,6209
813,"Les Brasseurs de Gayant",1251661917,4.5,3,4.5,"ChainGangGuy","Bière de Garde",4,4,"Saint Landelin La Divine",8.5,38903,6210
22150,"Stillwater Artisanal Ales",1298243830,3.5,4,4,"akorsak","Saison / Farmhouse Ale",4,4,"Existent",7.4,63490,6211
15280,"Atwater Block Brewery",1189839523,2,2,2.5,"ChainGangGuy","Munich Helles Lager",2.5,2,"Atwater Hell Pale Lager",5,10529,6212
402,"Old Dominion Brewing Company",1159151820,4.5,4.5,4,"ChainGangGuy","American Barleywine",4.5,5,"Dominion Millennium Oak Barrel Aged",11.4,18965,6213
273,"SweetWater Brewing Company",1150980570,4.5,4,4,"BuckeyeNation","Witbier",3.5,4,"Sweetwater Hummer",5.1,23458,6214
10549,"Charleville Vineyard Microbrewery",1239730255,4,4,3.5,"ChainGangGuy","Tripel",4,4,"Tripel Wit",9,47820,6215
395,"Bluegrass Brewing Co. - East St. Matthew's",1267031930,3,3.5,3.5,"womencantsail","Lambic - Fruit",3.5,3,"Pêche Lambic",NA,51158,6216
17981,"Cigar City Brewing",1287438394,4.5,4,4,"womencantsail","American Porter",4.5,4,"José Martí India Porter",8,60940,6217
417,"August Schell Brewing Company",1289568856,4,3.5,4,"BuckeyeNation","Altbier",3,3.5,"Barrel Aged Schmaltz's Alt",5.1,58093,6218
3120,"Alpine Beer Company",1251092306,4.5,4.5,4,"womencantsail","American IPA",4.5,4.5,"Duet IPA",7,27604,6219
339,"Flying Fish Brewing Company",1185397892,4.5,4,3.5,"ChainGangGuy","Dubbel",4.5,4,"Bourbon Barrel Dubbel",NA,35352,6220
16866,"The Bruery",1300194818,4,4.5,3.5,"BuckeyeNation","Berliner Weissbier",4,4,"Hottenroth Berliner Weisse",3.1,43889,6221
694,"Tröegs Brewing Company",1305615531,4,4,4,"womencantsail","Saison / Farmhouse Ale",4.5,4.5,"Scratch Beer 14 - 2008",6.7,45094,6222
13014,"Surly Brewing Company",1257253006,4,4,4,"BuckeyeNation","Keller Bier / Zwickel Bier",3.5,3.5,"Hell",5.1,44531,6223
1114,"Bullfrog Brewery",1261618889,4,4,4,"akorsak","American Stout",4,4.5,"Double Coffee Stout",7.3,53478,6224
147,"Stone Brewing Co.",1297128181,4,3.5,4,"womencantsail","Belgian IPA",4,3.5,"Stone 08.08.08 Vertical Epic Ale",8.6,44138,6225
357,"New England Brewing Co.",1284710870,4.5,4,4,"womencantsail","Belgian Strong Pale Ale",4,4,"668 The Neighbor Of The Beast",9,58731,6226
743,"Lancaster Brewing Company",1202217945,3.5,3.5,3.5,"akorsak","Doppelbock",4,4,"Lancastrator Doppelbock",9,16540,6227
3,"Abita Brewing Co.",1166194767,4.5,4,4.5,"BuckeyeNation","Czech Pilsener",4,4,"20th Anniversary Pilsner",5,31120,6228
15324,"Five Seasons North",1267994622,3.5,4,4,"ChainGangGuy","Saison / Farmhouse Ale",4,3.5,"Crouching Tiger (Hidden Poulet) Saison",9.5,47329,6229
1199,"Founders Brewing Company",1273701224,3,4,4.5,"ChainGangGuy","Wheatwine",4,4,"Founders Nemesis 2009",12,55900,6230
12516,"Thirsty Dog Brewing Company",1221259242,3.5,3.5,4,"akorsak","American Porter",4,4,"Old Leghumper",6.7,27857,6231
786,"Stevens Point Brewery",1231855016,3,2.5,3.5,"BuckeyeNation","Märzen / Oktoberfest",3,3,"Point Oktoberfest",5.15,38224,6232
3818,"Southern Tier Brewing Company",1241794807,4.5,4,4.5,"BuckeyeNation","American Double / Imperial IPA",5,4.5,"Oak Aged Unearthly (Imperial India Pale Ale)",11,47151,6233
559,"Speakeasy Ales & Lagers",1259978222,4,3.5,4,"akorsak","American IPA",3.5,3.5,"Big Daddy IPA",6.5,1472,6234
396,"AleSmith Brewing Company",1313359183,4,4,4,"womencantsail","American Double / Imperial Stout",4.5,4.5,"AleSmith Speedway Stout - Brewer's Blend",12,72055,6235
392,"Weyerbacher Brewing Co.",1081198954,4,4,3.5,"BuckeyeNation","American IPA",4,4,"Hops Infusion",6.2,1483,6236
689,"Two Brothers Brewing Company",1306890640,3,3.5,4,"womencantsail","American Wild Ale",4,3.5,"Askew",6.5,69139,6237
73,"Great Lakes Brewing Company",1153710036,4.5,3.5,4,"akorsak","English India Pale Ale (IPA)",4,4,"Great Lakes Commodore Perry IPA",7.5,1575,6238
13307,"Mikkeller ApS",1304514395,4.5,4.5,4.5,"BuckeyeNation","American Double / Imperial Stout",4,4.5,"Beer Geek Bacon",7.5,59741,6239
1683,"Santa Fe Brewing Company",1249836610,3.5,3,3,"ChainGangGuy","English Brown Ale",3,3,"Nut Brown Ale",5.2,4792,6240
22202,"Element Brewing Company",1296330638,4,4,4,"akorsak","American Black Ale",4.5,4.5,"Dark Element",8,58887,6241
4555,"Tustin Brewing Company",1307397461,3,3,3.5,"womencantsail","German Pilsener",4,3,"Happy Pillz",NA,59467,6242
18149,"The Lost Abbey",1195783359,3.5,4,3.5,"akorsak","Bière de Garde",4,4,"Avant Garde",7,30423,6243
689,"Two Brothers Brewing Company",1202829252,3,2.5,3.5,"BuckeyeNation","Braggot",3.5,3,"Heliocentric Bragot",7.5,37992,6244
447,"Pabst Brewing Company",1230660848,3.5,2.5,2.5,"ChainGangGuy","American Adjunct Lager",3,3.5,"Pabst Blue Ribbon (PBR)",4.74,1331,6245
48,"Brouwerij Van Steenberge N.V.",1234665006,4,3.5,4,"ChainGangGuy","Dubbel",4,3.5,"Bornem Dubbel",7,1608,6246
1397,"Scuttlebutt Brewing Company",1308168959,4.5,3.5,3,"ChainGangGuy","American Blonde Ale",4,4,"Homeport Blonde",4.6,13611,6247
654,"Brouwerij Mort Subite",1265349853,4.5,4,4,"womencantsail","Gueuze",4,3.5,"Mort Subite Gueuze",4.5,1796,6248
266,"Mad River Brewing Company",1248405250,4,4,4,"ChainGangGuy","English Porter",4,4,"Steelhead Scotch Porter",6.5,734,6249
17271,"Bootlegger's Brewery",1263923337,4,3.5,3.5,"womencantsail","Dubbel",4,3.5,"Plum Riot",7.8,52564,6250
5318,"Port Brewing Company / Pizza Port",1316545479,4,4,4,"womencantsail","American Pale Ale (APA)",4,4,"Fallbrook Estate Pale Ale",5.5,72766,6251
1627,"Eel River Brewing Co.",1247406204,3,3.5,3.5,"BuckeyeNation","Fruit / Vegetable Beer",3,2.5,"Acai Berry Wheat",4,48953,6252
423,"Boulevard Brewing Co.",1315973417,3.5,4,4,"womencantsail","Doppelbock",4,3.5,"Seeyoulator Doppelbock",8.5,52373,6253
12375,"Mt. Carmel Brewing Company",1315183712,4,4.5,4,"akorsak","American Pale Wheat Ale",4,4.5,"Summer Wheat Ale",4.8,61223,6254
16315,"BrewDog",1273283743,4,4,4,"akorsak","American Double / Imperial Stout",4,4,"BrewDog Paradox Isle Of Arran (Batch 016)",10,46718,6255
637,"Brasserie Dupont sprl",1274145098,4,4,4,"akorsak","Saison / Farmhouse Ale",4,4,"Saison Dupont",6.5,1717,6256
688,"Coastal Extreme Brewing Co.",1224341035,2.5,3.5,3,"ChainGangGuy","Witbier",3,3,"Newport Storm - Frank (Cyclone Series)",6.8,37611,6257
447,"Pabst Brewing Company",1263668373,3,2.5,3,"ChainGangGuy","American Adjunct Lager",3.5,3,"Stag",5.2,13850,6258
192,"New Belgium Brewing",1179097417,4,4,4,"akorsak","Belgian Dark Ale",4,4,"1554 Enlightened Black Ale",5.6,1914,6259
18149,"The Lost Abbey",1221441512,4,4.5,4,"akorsak","American Strong Ale",4.5,4.5,"The Angel's Share - Brandy Barrel-Aged",12,42296,6260
12516,"Thirsty Dog Brewing Company",1089063508,3,3,2,"BuckeyeNation","American Amber / Red Lager",3,3,"Balto Heroic Lager",5.4,6123,6261
11599,"Green Man Brewery",1202314690,4,4.5,4.5,"ChainGangGuy","English Stout",5,4.5,"Green Man Imperial Stout",5.7,28149,6262
3043,"Brauerei Hirt GmbH",1221876186,3.5,3.5,3.5,"ChainGangGuy","Munich Dunkel Lager",3.5,4,"Hirter Morchl",5,25903,6263
137,"Sea Dog Brewing Company",1215203617,3.5,3.5,4,"ChainGangGuy","English India Pale Ale (IPA)",3.5,3.5,"Sea Dog Old East India Pale Ale",6.2,347,6264
1457,"Arbor Brewing Company",1279378449,3,4,4,"akorsak","American IPA",3,3,"Arbor Brewing Sacred Cow IPA",6.8,5133,6265
1252,"Cervecería y Maltería Quilmes / Grupo Bemberg",1221870880,1.5,1.5,2.5,"ChainGangGuy","American Adjunct Lager",2,1.5,"Quilmes",4.9,3637,6266
10097,"Harpoon Brewery",1230394846,3,3,4,"BuckeyeNation","Scottish Ale",3,3,"Steve Stewart's Firth Of Forth Ale (100 Barrel Series #22)",5.4,41198,6267
10153,"Pisgah Brewing Co.",1244031163,3,3.5,3.5,"BuckeyeNation","American Pale Ale (APA)",3,3.5,"Pisgah American Style Pale Ale",5.5,25053,6268
140,"Sierra Nevada Brewing Co.",1289804367,3.5,4,4,"womencantsail","Baltic Porter",4,4,"Sierra Nevada Dark Forces Baltic Porter",8.4,57922,6269
392,"Weyerbacher Brewing Co.",1190426858,3.5,3.5,3.5,"akorsak","American Barleywine",3.5,3.5,"Twelve",10.2,37692,6270
1551,"Gordon Biersch Brewery Restaurant",1260055608,3,3,3.5,"ChainGangGuy","Czech Pilsener",3,3,"Gordon Biersch Czech Style Pilsner",5.6,48178,6271
142,"Spaten-Franziskaner-Bräu",1304533689,3.5,3.5,3.5,"womencantsail","Doppelbock",4,3.5,"Spaten Optimator",7.6,99,6272
1133,"Capitol City Brewing",1150740959,4,3.5,4,"akorsak","Kölsch",4,3.5,"Capitol City Kolsch",4,15584,6273
14358,"Embers Grill",1160240044,4,3.5,3.5,"ChainGangGuy","American Porter",4,4,"Embers Disorder Porter",7.1,31999,6274
147,"Stone Brewing Co.",1286534905,3.5,1.5,3.5,"womencantsail","English India Pale Ale (IPA)",4,3.5,"Stone Double Dry Hopped 14th Anniversary",8.9,61132,6275
48,"Brouwerij Van Steenberge N.V.",1234657621,3.5,3.5,3.5,"ChainGangGuy","Belgian Pale Ale",3.5,3.5,"Bruegel Amber Ale",5.2,1645,6276
173,"Hair of the Dog Brewing Company / Brewery and Tasting Room",1272867269,4,3.5,4,"womencantsail","Flanders Red Ale",3.5,4,"Michael",6.2,53459,6277
1930,"Alcatraz Brewing Co.",1304985638,3.5,3.5,4,"womencantsail","American Double / Imperial IPA",4,3,"Duipa",9.1,60968,6278
7722,"Huske Hardware House Brewing Company",1231302049,4,4,4,"ChainGangGuy","American Stout",4,4,"Sledgehammer Stout",6.1,46680,6279
24871,"Yorkholo Brewing Co.",1312207310,3.5,3.5,4,"akorsak","Hefeweizen",3.5,3.5,"Heifer Hefeweizen",5.3,71579,6280
9897,"Jolly Pumpkin Artisan Ales",1291086334,4.5,4.5,4,"womencantsail","Saison / Farmhouse Ale",4,4.5,"Baudelaire IO",6.8,53703,6281
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1195322182,4,3.5,3,"ChainGangGuy","Vienna Lager",3.5,3,"Dos Equis Amber Lager",4.5,171,6282
1549,"Goose Island Beer Co.",1187900643,4,4,4,"ChainGangGuy","English Brown Ale",3.5,3.5,"Nut Brown Ale",5.3,1169,6283
17271,"Bootlegger's Brewery",1263920310,4,3.5,4,"womencantsail","American Stout",3.5,3.5,"Black Phoenix (Chipotle Coffee Ale)",6.7,49098,6284
826,"Brasserie de l'Abbaye du Val-Dieu",1303625165,4.5,4.5,4,"womencantsail","Quadrupel (Quad)",4,4.5,"Val-Dieu Grand Cru",10.5,34084,6285
18149,"The Lost Abbey",1216331568,5,4.5,4.5,"BuckeyeNation","American Strong Ale",4.5,4.5,"The Angel's Share - Brandy Barrel-Aged",12,42296,6286
94,"Long Trail Brewing Co.",1269356085,4.5,4.5,3.5,"BuckeyeNation","Witbier",4.5,4.5,"Winter White (Brewmaster Series)",7.2,54085,6287
6045,"Iron Hill Brewery & Restaurant",1311533085,4,4.5,4,"akorsak","English Barleywine",3.5,4,"Bourbon English Barleywine",10,60363,6288
1397,"Scuttlebutt Brewing Company",1306523734,2.5,3,4,"ChainGangGuy","Tripel",3,2.5,"Tripel 7 Belgian Style Ale",9,39796,6289
22,"Unibroue",1207705602,4,4,4,"ChainGangGuy","Belgian Dark Ale",4,4,"Noire De Chambly / Chambly Noire",6.2,26072,6290
11256,"À l’abri de la Tempête",1211571720,4,4.5,4.5,"ChainGangGuy","Scotch Ale / Wee Heavy",3.5,3.5,"Corne De Brume",9,29077,6291
21092,"World Brews",1243772290,2.5,2.5,3.5,"BuckeyeNation","American Pale Ale (APA)",2.5,2.5,"R.J. King Wingwalker Pale Ale",5.4,31587,6292
156,"Tommyknocker Brewery",1150742901,4,3.5,4,"BuckeyeNation","American Pale Lager",4,4,"Alpine Glacier Lager",4.5,2709,6293
6045,"Iron Hill Brewery & Restaurant",1304209593,4,4,4,"akorsak","American IPA",4,4.5,"Savage IPA",6.5,64315,6294
16320,"Brasserie de la Senne",1224709007,4.5,4,4,"BuckeyeNation","Belgian Strong Dark Ale",4,4,"Equinox",8,38708,6295
1675,"Birrificio Le Baladin",1142170862,4,4,3.5,"akorsak","Saison / Farmhouse Ale",4,3,"Wayan",5.8,8052,6296
17980,"Lawson's Finest Liquids",1313236030,4,4,4,"akorsak","American Strong Ale",4,4,"Acer Quercus - The Bruery / Lawson's Finest Liquids Collaboration",9.5,68900,6297
73,"Great Lakes Brewing Company",1203291401,4,3.5,4,"ChainGangGuy","Dortmunder / Export Lager",4.5,4,"Great Lakes Dortmunder Gold",5.8,228,6298
147,"Stone Brewing Co.",1289923725,3.5,4,3.5,"ChainGangGuy","American Barleywine",3.5,4,"Stone Old Guardian Barley Wine Style Ale Aged In Bourbon Barrels",11.2,44155,6299
199,"Ballast Point Brewing Company",1281095556,3.5,4.5,4,"akorsak","American IPA",3.5,3.5,"Sculpin India Pale Ale",7,29619,6300
7406,"Bitter Root Brewing",1209944652,3.5,3,4,"ChainGangGuy","American IPA",3.5,3,"India Pale Ale",NA,17292,6301
10836,"Roosterfish Brewing Co.",1312201042,4,4,4,"akorsak","Hefeweizen",4,4,"Hefeweizen",NA,31922,6302
207,"Brasserie de Rochefort",1234842067,4,4.5,4,"ChainGangGuy","Belgian Strong Dark Ale",3,4,"Trappistes Rochefort 6",7.5,3842,6303
83,"Brouwerij van Hoegaarden",1287439292,3,4,3,"womencantsail","Witbier",4,3,"Hoegaarden Original White Ale",4.9,248,6304
1199,"Founders Brewing Company",1313684131,4.5,4.5,4,"womencantsail","American IPA",4,3.5,"Founders All Day IPA",4.8,58914,6305
17271,"Bootlegger's Brewery",1294682122,4.5,4.5,3.5,"womencantsail","Herbed / Spiced Beer",4,4.5,"Mulled Old World Hefeweizen",NA,65201,6306
1950,"Court Avenue Brewing Company",1164117530,3.5,3,2.5,"BuckeyeNation","Rye Beer",3.5,3.5,"Juniper Rye",NA,33866,6307
402,"Old Dominion Brewing Company",1257732498,4,3.5,3.5,"akorsak","English Barleywine",4,4,"Dominion Millennium Ale",11.4,24395,6308
140,"Sierra Nevada Brewing Co.",1303971026,4,4,4,"womencantsail","Dubbel",4,4,"Ovila Abbey Dubbel",7.5,67106,6309
12351,"Lightning Brewery",1233339319,3,3.5,3.5,"ChainGangGuy","Bière de Garde",3,3,"Electrostatic",10,45480,6310
5318,"Port Brewing Company / Pizza Port",1199159758,4,4,4,"akorsak","Russian Imperial Stout",4,4,"Santa's Little Helper",10,34203,6311
1627,"Eel River Brewing Co.",1177687485,2.5,3,4,"BuckeyeNation","English India Pale Ale (IPA)",2.5,2.5,"Certified Organic I.P.A.",7.2,45978,6312
263,"Brauerei Heller-Trum / Schlenkerla",1117726513,4,4.5,4,"BuckeyeNation","Rauchbier",3.5,4,"Aecht Schlenkerla Rauchbier Weizen",5.2,1018,6313
396,"AleSmith Brewing Company",1265870460,4.5,4,4.5,"womencantsail","American Double / Imperial Stout",4.5,4.5,"AleSmith Speedway Stout",12,3833,6314
263,"Brauerei Heller-Trum / Schlenkerla",1226280336,3.5,4,3.5,"ChainGangGuy","Rauchbier",3,3.5,"Aecht Schlenkerla Rauchbier Weizen",5.2,1018,6315
13884,"Peak Organic Brewing Company",1296072032,3,3,4,"ChainGangGuy","American Dark Wheat Ale",3,3,"Winter Session Ale",5,63180,6316
14338,"Piccolo Birrificio",1238362041,3.5,3.5,3.5,"ChainGangGuy","Herbed / Spiced Beer",3,3,"Chiostro",5,46634,6317
14319,"AMB - Maître Brasseur",1210552295,3.5,3,4,"ChainGangGuy","American IPA",4,3.5,"La Route Des Indes",6,31992,6318
4936,"Krasniy Vostok",1156035057,1.5,2,3,"BuckeyeNation","Euro Pale Lager",2.5,1.5,"Solodoff Classic",5,24494,6319
1482,"The Seven Barrel Brewery",1153364497,4,3.5,3.5,"akorsak","American Amber / Red Ale",4,3.5,"Red  7",NA,7046,6320
